6.46609,6.46609,6.61852,6.82121,6.85340,6.75750,6.54149,6.29195,6.29195,6.16375,6.10981,6.15416,6.20208,6.17488,6.07921,6.05181,6.05181,6.20655,6.34151,6.39340,6.50333,6.73523,6.96758,6.96758,7.13039,7.18910,7.09124,6.81198,6.50738,6.24925,6.04981,6.04981,6.04123,5.85541,5.80315,5.77490,5.77385,5.79152,5.81272,5.81272,5.83600,5.84672,5.85048,5.84929,5.85552,5.86600,5.86600,5.87600,5.89673,5.90049
6.33935,6.39484,6.57207,6.71092,6.77716,6.65048,6.37221,6.13906,6.13906,6.03074,5.96463,5.99918,6.04411,6.02947,5.97960,6.06233,6.06233,6.36373,6.45989,6.55266,6.71069,6.96297,7.14358,7.14358,7.22047,7.11936,6.92818,6.68665,6.50738,6.24925,6.04981,6.04981,5.87566,5.84698,5.80457,5.77417,5.78007,5.80198,5.80198,5.82270,5.84048,5.83928,5.84624,5.84976,5.85552,5.86600,5.86600,5.87600,5.89672,5.90048
6.20897,6.28543,6.52382,6.63450,6.64100,6.45578,6.16465,5.94916,5.94916,5.84159,5.84116,5.89788,5.97429,6.00679,6.04875,6.04875,6.15719,6.50114,6.62633,6.68868,6.76682,6.87485,7.00025,7.00025,7.22047,7.11936,6.92818,6.68665,6.44468,6.21282,6.02184,6.02184,5.93875,5.87552,5.81697,5.80781,5.81477,5.83292,5.83292,5.84094,5.84000,5.84000,5.83928,5.84552,5.85600,5.86600,5.86600,5.88600,5.89600,5.90671
6.13259,6.22258,6.47366,6.56099,6.47771,6.23711,5.95544,5.75347,5.68715,5.78888,5.87230,5.93242,5.99237,6.02390,6.09228,6.09228,6.22944,6.62291,6.78177,6.80814,6.78231,6.87485,7.00025,7.00025,6.97325,6.85808,6.71253,6.52570,6.34717,6.17664,6.17664,6.00902,5.94280,5.87914,5.84615,5.85068,5.84302,5.84575,5.84575,5.85119,5.83952,5.84000,5.83928,5.84552,5.85600,5.86600,5.86600,5.88600,5.89528,5.91295
6.09321,6.34136,6.47938,6.50212,6.15633,5.87658,5.72461,5.72461,5.73371,5.86701,5.91242,5.95405,6.01597,6.07307,6.15226,6.15226,6.30192,6.62291,6.78177,6.80814,6.78231,6.78031,6.78185,6.78185,6.61831,6.59901,6.53328,6.37744,6.23501,6.12575,6.12575,5.99173,5.89660,5.90518,5.90307,5.87167,5.82196,5.81363,5.81363,5.83049,5.83001,5.82929,5.83552,5.84600,5.85600,5.85600,5.86600,5.88528,5.90223,5.91648
6.05122,6.28705,6.37605,6.24331,5.97491,5.73726,5.67551,5.67551,5.76737,5.86639,5.87835,5.91051,5.93653,6.07307,6.15226,6.15226,6.50158,6.74442,6.95455,6.99265,6.87787,6.76028,6.76028,6.64573,6.42585,6.47417,6.41795,6.26797,6.14627,6.06112,6.06112,5.97844,5.93940,5.93486,5.90417,5.85331,5.80771,5.80409,5.80409,5.81977,5.82624,5.82976,5.83552,5.84600,5.85600,5.85600,5.86600,5.89223,5.90720,5.90976
5.99423,6.15327,6.20429,6.06381,5.83414,5.70488,5.69263,5.69263,5.76421,5.84817,5.87835,5.91051,5.93653,5.94921,6.04086,6.04086,6.54303,6.86880,7.07802,7.10679,7.01032,6.84293,6.84293,6.67090,6.41500,6.35203,6.26774,6.14645,6.03964,5.99471,5.99471,5.96349,5.95974,5.89557,5.83991,5.80365,5.78738,5.78738,5.79553,5.81672,5.81977,5.82552,5.83600,5.84600,5.85600,5.85600,5.86600,5.89672,5.89976,5.90551
6.01088,6.04240,6.04438,5.92608,5.78857,5.76691,5.69263,5.69263,5.82854,5.84817,5.85122,5.84525,5.82137,5.85391,6.01039,6.01039,6.70803,7.05962,7.20915,7.21320,7.13017,6.93725,6.93725,6.69915,6.33202,6.26944,6.22764,6.14818,6.04474,5.99273,5.99273,5.98590,5.96872,5.88283,5.81268,5.77172,5.76986,5.76986,5.78648,5.80601,5.81672,5.81976,5.82481,5.84224,5.85576,5.85576,5.88576,5.90223,5.91719,5.91975
6.02049,5.94586,6.04438,5.92608,5.78857,5.76691,5.78423,5.78423,5.85276,5.84417,5.81900,5.77910,5.79881,5.93471,5.93471,6.17774,7.02494,7.25788,7.29289,7.28299,7.24112,7.07873,7.07873,6.57463,6.41933,6.34180,6.27989,6.19982,6.07745,6.07745,5.99882,5.97969,5.95753,5.87691,5.83040,5.81845,5.79654,5.79654,5.78904,5.78225,5.79577,5.81224,5.82576,5.84152,5.86271,5.86271,5.88600,5.89600,5.90673,5.90977
6.02049,5.94586,5.91596,5.84610,5.77380,5.76097,5.79326,5.79326,5.84360,5.81987,5.81960,5.83475,5.90630,6.11525,6.11525,6.46770,7.24888,7.29812,7.29000,7.29143,7.29044,7.17755,7.17755,6.65816,6.49550,6.38783,6.29769,6.18876,6.07139,6.07139,5.97556,5.92852,5.91092,5.86594,5.80188,5.75774,5.72058,5.72058,5.76272,5.77576,5.79152,5.81200,5.83199,5.85271,5.85271,5.86576,5.89719,5.90048,5.90000,5.90977
5.98793,5.93427,5.88029,5.82452,5.76115,5.72109,5.72109,5.74667,5.81762,5.79563,5.79434,5.85893,6.01356,6.30946,6.30946,6.76271,7.29578,7.27930,7.28624,7.29120,7.29959,7.16460,7.16460,6.61641,6.43329,6.28731,6.18419,6.09322,6.02885,6.02885,5.97234,5.91521,5.82054,5.77007,5.71644,5.69617,5.71104,5.71104,5.75128,5.77823,5.80247,5.82199,5.84271,5.85576,5.85576,5.87223,5.89719,5.90048,5.90000,5.89929
6.01350,5.94721,5.87187,5.82026,5.76162,5.72321,5.72321,5.72865,5.78266,5.77019,5.79207,5.87780,6.08318,6.45579,6.45579,7.24699,7.28720,7.28000,7.28000,7.28073,7.29752,7.29752,7.08747,6.47481,6.29743,6.17580,6.09041,6.01472,5.96870,5.94947,5.87316,5.80063,5.74415,5.70390,5.68115,5.68361,5.68361,5.70776,5.75823,5.78247,5.80128,5.82823,5.84271,5.85576,5.85576,5.87223,5.89672,5.90048,5.90000,5.90000
5.99483,5.91366,5.85987,5.82793,5.77209,5.73464,5.73464,5.72832,5.75154,5.76552,5.84161,5.94224,6.16140,6.55014,6.55014,7.25697,7.28056,7.28048,7.28000,7.28288,7.28169,7.28169,7.02963,6.43673,6.27861,6.19113,6.13689,6.05121,5.95482,5.95482,5.78920,5.73271,5.70636,5.69281,5.68880,5.69479,5.69479,5.71079,5.75823,5.78247,5.80128,5.82823,5.85319,5.86647,5.86647,5.88600,5.89672,5.90048,5.90000,5.90072
6.01576,5.92043,5.86514,5.83768,5.78976,5.74337,5.74337,5.71881,5.72194,5.76143,5.83894,5.95004,6.18432,6.18432,6.56133,7.23651,7.27671,7.27001,7.27001,7.27648,7.23764,7.23764,7.07198,6.54755,6.38995,6.28355,6.19957,6.07625,6.07625,5.95115,5.76316,5.69524,5.67139,5.66882,5.67481,5.69479,5.69479,5.71079,5.76799,5.79870,5.82246,5.84199,5.86271,5.87647,5.87647,5.89671,5.90048,5.90000,5.90072,5.89377
6.09346,6.02785,5.94772,5.87177,5.79468,5.75010,5.75010,5.70857,5.70785,5.72299,5.77987,5.90208,6.14748,6.14748,6.50626,7.15567,7.24808,7.25697,7.24697,7.25817,7.26383,7.26383,6.83664,6.59161,6.42473,6.30209,6.19547,6.07444,6.07444,5.93031,5.68810,5.69524,5.67139,5.66882,5.67481,5.69080,5.69080,5.71751,5.78494,5.81222,5.83894,5.85623,5.87223,5.88647,5.88647,5.90048,5.90000,5.90000,5.90072,5.89448
6.17249,6.12537,6.00649,5.88597,5.80372,5.80372,5.75938,5.72902,5.72782,5.74436,5.78658,5.90738,6.16238,6.16238,6.48397,6.87923,7.10749,7.20889,7.23489,7.24601,7.21867,7.21867,6.66625,6.42057,6.26040,6.14751,6.05709,5.95796,6.07444,5.93031,5.68810,5.64990,5.62541,5.62388,5.64011,5.67232,5.67232,5.76515,5.79844,5.82871,5.85320,5.86576,5.88296,5.88296,5.89024,5.90048,5.90000,5.90072,5.89448,5.88401
6.23962,6.16073,6.01838,5.89478,5.81995,5.81995,5.78056,5.73856,5.73855,5.74815,5.78468,5.97476,6.17987,6.17987,6.46354,6.69140,6.99103,7.16370,7.21641,7.21018,7.21018,7.08698,6.39904,6.15855,6.26040,6.14751,6.05709,5.95796,5.95796,5.81918,5.61505,5.58591,5.57142,5.57844,5.61856,5.66997,5.66997,5.76996,5.82138,5.86037,5.87696,5.88671,5.88976,5.88976,5.89624,5.89928,5.90624,5.91119,5.90519,5.88848
6.32059,6.18788,6.01905,5.89982,5.83738,5.83738,5.79409,5.76856,5.76713,5.78775,5.86414,5.99205,6.13405,6.13405,6.39989,6.59998,6.90757,7.10283,7.14948,7.09136,7.21018,7.08698,6.39904,6.15855,6.04043,5.96720,5.90030,5.81230,5.81230,5.60083,5.54776,5.53166,5.53363,5.55417,5.61078,5.61078,5.67644,5.79737,5.84562,5.88062,5.89072,5.89624,5.90048,5.90048,5.90000,5.90552,5.91671,5.92191,5.90896,5.88872
6.34618,6.18281,6.01433,5.89886,5.82140,5.82140,5.79423,5.77920,5.74748,5.75635,5.83565,5.94889,5.94889,6.08645,6.43991,6.66301,6.90592,7.10283,7.14948,7.09136,7.09136,6.88303,6.19124,5.96354,5.86743,5.82732,5.77315,5.66695,5.66695,5.52177,5.50740,5.51481,5.52936,5.56637,5.63722,5.63722,5.71312,5.83185,5.86963,5.89390,5.90096,5.90000,5.90000,5.90000,5.89856,5.91176,5.92719,5.93191,5.92039,5.88624
6.16319,6.00843,5.84396,5.79887,5.81743,5.81743,5.81095,5.80110,5.75498,5.75464,5.84184,5.95789,5.95789,6.08645,6.43991,6.66301,6.90592,7.02133,6.98650,6.83026,6.83026,6.30619,6.02000,5.80543,5.70526,5.68675,5.63620,5.63620,5.54229,5.46877,5.49928,5.53125,5.56563,5.64341,5.72428,5.72428,5.78158,5.86538,5.89366,5.90720,5.91119,5.90376,5.89952,5.89952,5.90480,5.92224,5.93719,5.94263,5.92488,5.88025
6.13705,5.98074,5.84782,5.83533,5.83533,5.84038,5.81192,5.78795,5.74172,5.75464,5.84184,5.95789,5.95789,6.10674,6.49198,6.62130,6.71411,6.70067,6.57698,6.39461,6.39461,6.07074,5.85599,5.65854,5.54758,5.53659,5.51298,5.51298,5.45361,5.49772,5.53276,5.57443,5.66923,5.79420,5.83300,5.83300,5.87242,5.89196,5.91271,5.92863,5.91943,5.89728,5.89728,5.88209,5.90152,5.92128,5.94656,5.93657,5.88546,5.82187
6.17428,6.00494,5.85631,5.82123,5.82123,5.82641,5.81192,5.78795,5.74172,5.73554,5.78602,5.88820,5.88820,6.02094,6.30194,6.32784,6.29216,6.18495,6.05497,5.95677,5.95677,5.86175,5.71620,5.52973,5.42307,5.41681,5.45308,5.45308,5.49468,5.54955,5.59114,5.67652,5.79664,5.87206,5.86725,5.86725,5.89621,5.91221,5.92647,5.93816,5.93087,5.89551,5.89551,5.80667,5.85306,5.89689,5.91482,5.88867,5.84051,5.78714
6.26585,6.03736,5.85631,5.82123,5.82123,5.82641,5.77829,5.75253,5.72132,5.69470,5.69586,5.75449,5.75449,5.94061,5.97881,5.93926,5.85913,5.75163,5.66609,5.66609,5.65547,5.73129,5.62488,5.46959,5.43959,5.48346,5.52465,5.52465,5.58315,5.59500,5.61413,5.66503,5.78636,5.88411,5.88411,5.90212,5.91741,5.91424,5.91025,5.78589,5.74422,5.73836,5.73836,5.74340,5.82650,5.87929,5.88378,5.83379,5.78987,5.76610
6.26585,6.03736,5.86887,5.82450,5.82450,5.82520,5.77770,5.72765,5.70212,5.69329,5.68809,5.70035,5.70035,5.77273,5.79682,5.75842,5.68306,5.59850,5.54608,5.54608,5.54463,5.66300,5.57949,5.48393,5.48916,5.53395,5.57539,5.57539,5.61645,5.62597,5.63454,5.65416,5.70725,5.80770,5.80770,5.89197,5.91624,5.86302,5.80268,5.77632,5.76423,5.74703,5.74703,5.75441,5.80602,5.86001,5.85753,5.80186,5.77089,5.76610
6.21790,6.00820,5.86855,5.83593,5.83593,5.81657,5.75158,5.69127,5.67739,5.68624,5.68976,5.68976,5.69480,5.72722,5.73268,5.71562,5.66545,5.60184,5.55696,5.55696,5.55743,5.61979,5.58049,5.53741,5.53812,5.57372,5.60988,5.60988,5.64293,5.65094,5.64999,5.64713,5.68366,5.73500,5.73500,5.86137,5.92974,5.83384,5.74368,5.73857,5.74001,5.73928,5.73928,5.76632,5.80352,5.86001,5.85753,5.80186,5.77089,5.77089
6.08570,5.94180,5.83416,5.80141,5.80141,5.75919,5.69521,5.65901,5.67056,5.69270,5.70573,5.70573,5.72222,5.74671,5.75047,5.75358,5.72237,5.66780,5.63364,5.63364,5.67659,5.68851,5.65667,5.61931,5.60707,5.62172,5.62172,5.63646,5.67670,5.67975,5.68479,5.69933,5.73634,5.80934,5.80934,5.86445,5.95580,5.83063,5.72645,5.71737,5.72553,5.72553,5.73928,5.76632,5.80352,5.84833,5.85232,5.81479,5.79255,5.79255
5.97268,5.86619,5.77761,5.77761,5.75310,5.70135,5.67539,5.67383,5.69149,5.71197,5.73196,5.73196,5.75269,5.77598,5.78742,5.78566,5.76989,5.73548,5.70412,5.70412,5.73412,5.73685,5.71292,5.68052,5.66228,5.69326,5.69326,5.68950,5.68927,5.69551,5.70526,5.72150,5.73983,5.77282,5.77282,5.95993,5.92716,5.80848,5.72645,5.71737,5.72553,5.72553,5.73600,5.76081,5.78681,5.82641,5.84337,5.82895,5.80727,5.80727
5.84667,5.78162,5.72128,5.72128,5.71028,5.65774,5.66584,5.69245,5.71197,5.73197,5.75197,5.75197,5.79343,5.80095,5.80071,5.79448,5.78471,5.76774,5.76774,5.75277,5.76318,5.78143,5.76894,5.74726,5.73350,5.72398,5.72398,5.71326,5.70303,5.70503,5.71527,5.73222,5.74575,5.74575,5.76009,5.95993,5.92716,5.80848,5.72882,5.71736,5.72552,5.72552,5.73528,5.77200,5.79128,5.82040,5.82521,5.81953,5.82071,5.82071
5.74585,5.72558,5.70882,5.70882,5.70521,5.67064,5.68677,5.71245,5.73197,5.75197,5.77197,5.77197,5.80096,5.80000,5.80000,5.80072,5.79448,5.78399,5.78952,5.78999,5.79071,5.78448,5.77472,5.75776,5.74280,5.74023,5.74023,5.72327,5.71951,5.71927,5.72479,5.73222,5.74575,5.74575,5.76009,5.83913,5.83760,5.78261,5.74464,5.73831,5.74551,5.74551,5.75599,5.78152,5.80343,5.81097,5.81001,5.80929,5.81696,5.81696
5.76134,5.73880,5.73078,5.73078,5.71223,5.68464,5.68935,5.71822,5.74246,5.76198,5.76198,5.78270,5.80672,5.81119,5.80376,5.79952,5.80071,5.79376,5.79376,5.78952,5.79072,5.78448,5.77400,5.76400,5.75327,5.75023,5.75023,5.72327,5.71951,5.71927,5.72479,5.74223,5.75647,5.75647,5.76599,5.77981,5.78772,5.77873,5.76279,5.75951,5.75927,5.75927,5.77528,5.79223,5.80720,5.81120,5.80304,5.80576,5.80576,5.81048
5.71908,5.70468,5.72400,5.72400,5.72895,5.70583,5.70383,5.72151,5.74127,5.76894,5.76894,5.78224,5.80672,5.81048,5.81072,5.80376,5.80024,5.79376,5.79376,5.79072,5.78448,5.77401,5.76401,5.75401,5.75327,5.75023,5.75023,5.74023,5.73375,5.72879,5.73551,5.74527,5.76223,5.76223,5.77718,5.78623,5.79119,5.78376,5.77951,5.77999,5.77999,5.77999,5.78551,5.79672,5.79976,5.80624,5.81047,5.81000,5.81000,5.81072
5.66726,5.66124,5.69952,5.69952,5.74111,5.70961,5.70336,5.73150,5.75199,5.77270,5.77270,5.78647,5.79976,5.80624,5.81048,5.81072,5.80376,5.80024,5.80024,5.79024,5.78448,5.77401,5.76401,5.75401,5.74257,5.74257,5.74576,5.75071,5.74375,5.73951,5.73928,5.74552,5.75600,5.75600,5.77600,5.78600,5.79743,5.79423,5.78952,5.79000,5.79000,5.79000,5.78928,5.79624,5.79976,5.80624,5.81048,5.81000,5.81000,5.81072
5.65019,5.65217,5.65217,5.68879,5.74064,5.72280,5.71808,5.73103,5.75199,5.77271,5.77271,5.78647,5.80048,5.79928,5.80624,5.81120,5.80376,5.80024,5.80024,5.79024,5.78520,5.76777,5.75353,5.74401,5.73257,5.73257,5.73577,5.74696,5.74424,5.73952,5.74000,5.73928,5.74481,5.74481,5.77647,5.78672,5.79048,5.79000,5.79000,5.79072,5.79072,5.78304,5.78976,5.79624,5.80048,5.79928,5.80624,5.81048,5.81048,5.81072
5.65799,5.67478,5.67478,5.70397,5.73544,5.72329,5.71808,5.73103,5.75199,5.77271,5.77271,5.79672,5.80048,5.79928,5.80624,5.81120,5.80376,5.80376,5.79952,5.79448,5.78472,5.76848,5.74729,5.73353,5.72329,5.72329,5.73176,5.74791,5.74424,5.73952,5.74000,5.73928,5.73928,5.74552,5.76601,5.77672,5.77977,5.78624,5.79120,5.78376,5.78376,5.77952,5.78624,5.78976,5.79624,5.79976,5.80624,5.81048,5.81048,5.81000
5.69036,5.69231,5.69231,5.71374,5.72873,5.71282,5.70809,5.72104,5.74200,5.77271,5.77271,5.79672,5.80048,5.80000,5.79928,5.80624,5.81119,5.81119,5.80376,5.79448,5.78472,5.76848,5.74800,5.72729,5.71281,5.71281,5.72105,5.74416,5.74544,5.73329,5.72953,5.72929,5.72929,5.73553,5.75600,5.76672,5.76977,5.77625,5.78049,5.78000,5.78000,5.77928,5.78552,5.79743,5.79352,5.79504,5.80672,5.80672,5.81048,5.81000
