,,,,,,,5.97688,6.03950,5.99474,5.99474,5.86621,5.80898,5.77868,5.75957,5.80646,5.85182,5.79897,5.79897,5.75256,5.75000,5.80171,5.90997,6.03971,6.09248,6.09248,6.08553,6.05280,6.04882,6.05626,6.06050,6.05930,6.06258,6.06258,6.06429,6.11919,6.16655,6.18812,6.19118,6.18447,6.17185,6.17185,6.21709,6.28105,6.35278,6.41944,6.46055,6.42179,6.42179,6.35293,6.27525,6.36102,6.44889,6.50538,6.57017,6.65163,6.65163,6.74997,7.08325,7.18908,7.23485,7.22574,7.12775,6.97814,6.97814,6.75358,6.67341,6.63341,6.63597,6.63493,6.59053,6.59053,6.53504,6.56929,6.61662,6.64167,6.61492,6.54265,6.46534,6.46534,6.41168,6.35994,6.29691,6.26728,6.23394,6.24488,6.28925,6.28925,6.22981,6.18268,6.16524,6.19211,6.24049,6.22508,6.22508,6.15588,6.33236,6.61087,6.85772,6.99824,7.01927,6.89243,6.89243,6.61853,6.10035,6.03800,6.05899,6.12127,6.19075,6.20998,6.20998,6.28021,6.32516,6.35844,6.38868,6.41313,6.42713,6.42713,6.43115,6.40079,6.38782,6.41534,6.45565,6.47670,6.49151,6.49151,6.54809,6.55617,6.42064,6.30256,6.29675,6.33377,6.33377,6.36920,6.41345,6.45323,6.46870,6.46459,6.39808,6.31357,6.31357,6.27350,6.30328,6.33920,6.36180,6.38972,6.40220,6.39453,6.39453,6.38025,6.37377,6.36880,6.37623,6.37976,6.38552,6.39671,6.39671,6.40144,6.38752,6.37831,6.38479,6.40079,6.42820,6.42820,6.44306,6.68363,6.74981,6.70609,6.63491,6.56634,6.45826,6.24615,6.19117,6.26207,6.28898,6.26411,6.27389,6.37848,6.37848,6.52884,6.88274,7.13634,7.38681,7.62197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5.83796,5.93287,6.01126,5.92234,5.92234,5.75526,5.72951,5.71929,5.73584,5.77207,5.83365,5.81687,5.81687,5.75728,5.73850,5.76260,5.92182,6.06014,6.07689,6.07689,6.07793,6.02989,6.04882,6.05626,6.06050,6.05930,6.06479,6.06479,6.08005,6.16015,6.20798,6.21635,6.20471,6.18848,6.16585,6.16585,6.19258,6.23260,6.28797,6.32905,6.30283,6.25070,6.25070,6.25260,6.35005,6.37246,6.39134,6.41474,6.46659,6.56893,6.56893,6.83976,6.98524,7.11921,7.24670,7.34161,7.29005,7.13030,7.13030,6.80029,6.68072,6.62867,6.60279,6.56801,6.51362,6.51362,6.45866,6.54033,6.62109,6.67394,6.67896,6.57816,6.46149,6.46149,6.40312,6.35994,6.29691,6.26728,6.24032,6.22859,6.23223,6.23223,6.18137,6.15685,6.13997,6.16163,6.21121,6.18740,6.18740,6.12428,6.38208,6.68564,6.94051,7.00790,6.90503,6.67766,6.67766,6.08361,5.97682,6.00475,6.07244,6.13308,6.16346,6.16346,6.17843,6.29787,6.34491,6.38539,6.41220,6.43891,6.45691,6.45691,6.51049,6.43689,6.41471,6.44205,6.48685,6.50117,6.50479,6.50479,6.53601,6.49575,6.37775,6.30505,6.29568,6.33377,6.33377,6.36920,6.41345,6.42172,6.41671,6.38827,6.33985,6.29340,6.29340,6.27113,6.29704,6.32872,6.35248,6.37345,6.38099,6.38074,6.38074,6.36953,6.36929,6.37623,6.37976,6.38552,6.39599,6.39599,6.40671,6.40448,6.39399,6.38256,6.38216,6.41662,6.48313,6.48313,6.53460,6.63101,6.62169,6.37115,6.27905,6.21799,6.17275,6.17275,6.18328,6.28169,6.31898,6.30660,6.32630,6.41887,6.41887,6.54009,6.68774,7.13634,7.38681,7.62197,7.77680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5.72293,5.75043,5.81055,5.89064,5.89313,5.69625,5.69625,5.70771,5.73245,5.75124,5.77674,5.80986,5.89158,5.89158,5.89807,5.75995,5.72587,5.75879,5.92375,6.04771,6.07689,6.07689,6.07793,6.02989,6.01789,6.02484,6.04225,6.05576,6.07078,6.07078,6.12652,6.17043,6.21180,6.21592,6.20473,6.18920,6.18920,6.16034,6.16730,6.19180,6.22262,6.21094,6.14940,6.13398,6.13398,6.19588,6.32760,6.34602,6.36850,6.37980,6.44974,6.57911,6.57911,6.78929,6.89126,7.03841,7.22391,7.35685,7.37842,7.24842,7.13768,6.79728,6.65752,6.55753,6.49725,6.46260,6.41676,6.41676,6.39743,6.55611,6.63100,6.66344,6.67896,6.57816,6.46149,6.46149,6.35903,6.31456,6.26367,6.23709,6.21804,6.19805,6.19805,6.17880,6.15108,6.16238,6.14608,6.14866,6.19097,6.16042,6.16042,6.10003,6.34226,6.58311,6.78534,6.81701,6.64409,6.37121,6.37121,5.96705,5.95771,6.03730,6.13797,6.19990,6.20347,6.20347,6.21315,6.33784,6.38632,6.41291,6.44573,6.46079,6.48895,6.48895,6.49608,6.44043,6.41977,6.45734,6.52268,6.51790,6.51790,6.49737,6.50236,6.49575,6.37775,6.30505,6.29568,6.32281,6.32281,6.35920,6.39722,6.40194,6.38972,6.36324,6.32507,6.29633,6.29633,6.29125,6.30502,6.32775,6.35319,6.36720,6.37049,6.37049,6.36930,6.38047,6.37927,6.38623,6.38975,6.39551,6.40671,6.40671,6.41048,6.40520,6.38705,6.37905,6.37641,6.40545,6.48015,6.48015,6.39289,6.32662,6.29748,6.27333,6.23583,6.20083,6.20083,6.17536,6.20731,6.26768,6.30871,6.34348,6.37965,6.41887,6.41887,6.54009,6.68774,6.82083,6.99939,7.22421,7.46362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5.71737,5.74957,5.78518,5.81324,5.76902,5.71793,5.71793,5.71814,5.76259,5.83764,5.91446,5.96525,6.01248,6.01248,5.97984,5.78250,5.72587,5.75879,5.92375,6.04771,6.05594,6.05594,6.06010,5.97849,5.96575,5.99211,6.03614,6.05670,6.07079,6.07079,6.12726,6.16494,6.19440,6.20098,6.20145,6.18968,6.18968,6.16105,6.14506,6.15675,6.16271,6.14281,6.11469,6.11291,6.11291,6.27996,6.29531,6.31754,6.40830,6.46882,6.52140,6.57949,6.57949,6.75062,6.91022,6.99752,7.03815,7.02400,7.00291,7.00291,6.94040,6.75549,6.63822,6.49873,6.39134,6.32537,6.29646,6.29646,6.46044,6.55611,6.63100,6.66344,6.63103,6.53505,6.43152,6.43152,6.34922,6.31074,6.26482,6.23082,6.20826,6.18180,6.18180,6.15541,6.17436,6.16919,6.15208,6.15503,6.17034,6.14003,6.14003,6.13281,6.22036,6.36190,6.49565,6.49036,6.31848,6.31848,6.11226,5.98902,6.02990,6.12634,6.21811,6.25025,6.24132,6.24132,6.25938,6.39060,6.44250,6.45141,6.44928,6.45480,6.47297,6.47297,6.46972,6.43890,6.43599,6.49100,6.55668,6.55652,6.51790,6.49737,6.50236,6.45669,6.38488,6.34700,6.31263,6.30698,6.30698,6.35072,6.39791,6.39569,6.37850,6.35873,6.33176,6.30608,6.30608,6.30478,6.32149,6.34269,6.35647,6.36672,6.36976,6.36976,6.37623,6.38624,6.38975,6.39623,6.39975,6.40623,6.41048,6.41048,6.41072,6.39401,6.38400,6.37329,6.36808,6.38104,6.40564,6.40564,6.33784,6.28246,6.26045,6.27487,6.25814,6.22007,6.22007,6.20085,6.24514,6.26384,6.30871,6.34348,6.37965,6.46142,6.46142,6.55016,6.59490,6.64420,6.74062,6.96535,7.26144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.75495,5.75305,5.75422,5.74951,5.74928,5.75556,5.77037,5.74078,5.74078,5.70588,5.69890,5.79600,5.90724,5.98573,6.03055,6.01248,6.01248,5.97984,5.78250,5.73984,5.76494,5.89405,6.05039,6.01862,6.01862,5.92494,5.89908,5.92092,5.97095,6.00897,6.03872,6.03872,6.06176,6.11799,6.14872,6.17393,6.18098,6.18146,6.16899,6.16899,6.14586,6.14496,6.13331,6.13028,6.12306,6.12359,6.14411,6.14411,6.25616,6.28488,6.34266,6.45716,6.51599,6.53749,6.53135,6.58690,6.79058,6.86825,6.89085,6.85363,6.78716,6.73424,6.73424,6.70187,6.63692,6.53456,6.41100,6.31778,6.32537,6.29646,6.29646,6.46044,6.58113,6.63590,6.62373,6.54158,6.44974,6.44974,6.37809,6.38722,6.35851,6.28561,6.23937,6.21824,6.19176,6.19176,6.16464,6.18238,6.16897,6.14730,6.13356,6.12479,6.10637,6.10637,6.11458,6.13641,6.17372,6.22005,6.21375,6.13790,6.13790,6.04658,6.03418,6.11196,6.20891,6.25674,6.24146,6.23787,6.23787,6.29473,6.38597,6.47816,6.51023,6.50561,6.48772,6.48772,6.47353,6.44780,6.42850,6.43599,6.49100,6.55668,6.55652,6.55652,6.51503,6.46876,6.44322,6.40430,6.38396,6.36506,6.30466,6.30466,6.40300,6.41214,6.40519,6.38847,6.36871,6.34104,6.34104,6.32302,6.31431,6.33150,6.35270,6.36646,6.37670,6.37975,6.37975,6.38550,6.40047,6.39999,6.39928,6.40623,6.41048,6.41072,6.41072,6.39401,6.38401,6.37401,6.36401,6.35330,6.34956,6.34956,6.35222,6.29510,6.26491,6.26384,6.28510,6.27366,6.24749,6.22007,6.20085,6.24514,6.26384,6.29999,6.39930,6.45962,6.50597,6.50597,6.58486,6.64915,6.69532,6.75442,6.96029,7.28759,7.28759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.76998,5.76998,5.76447,5.75328,5.74952,5.75001,5.75218,5.73346,5.73346,5.69844,5.75838,5.87547,5.90724,5.98573,6.03055,6.05961,6.05961,6.01606,5.82912,5.74116,5.73508,5.78898,5.87489,5.89438,5.89438,5.83940,5.88838,5.97172,6.01551,6.02501,6.04773,6.04773,6.07245,6.11199,6.13273,6.14651,6.15746,6.15499,6.14187,6.14187,6.15055,6.17684,6.15223,6.12609,6.11689,6.13510,6.18114,6.18114,6.23681,6.26849,6.35813,6.39805,6.43766,6.50104,6.50104,6.57342,6.69257,6.75611,6.76440,6.72045,6.61686,6.52786,6.52786,6.50048,6.63692,6.53456,6.41100,6.31778,6.25913,6.25964,6.25964,6.51212,6.63262,6.63496,6.58191,6.49776,6.39554,6.39554,6.33368,6.39972,6.39124,6.33277,6.29123,6.25645,6.21599,6.21599,6.16505,6.16570,6.14852,6.12804,6.10733,6.09357,6.09357,6.08115,6.14404,6.14991,6.14124,6.12139,6.11012,6.09901,6.09901,6.07581,6.17288,6.18483,6.22563,6.24885,6.24424,6.23880,6.23880,6.28336,6.40752,6.55384,6.64419,6.66075,6.61769,6.61769,6.47353,6.44780,6.42850,6.46117,6.53914,6.60642,6.61346,6.61346,6.57066,6.47280,6.42986,6.40752,6.38800,6.37231,6.30481,6.30481,6.38033,6.40288,6.40144,6.38896,6.36801,6.34728,6.34728,6.33279,6.33549,6.34526,6.36222,6.37646,6.38670,6.38975,6.38975,6.39622,6.40000,6.39928,6.40623,6.41048,6.41048,6.41072,6.41072,6.39400,6.38472,6.36777,6.35425,6.33850,6.31804,6.31804,6.29807,6.25661,6.24690,6.26384,6.28510,6.27366,6.24749,6.24749,6.23077,6.24863,6.23157,6.27945,6.37066,6.42933,6.49515,6.49515,6.69350,6.76301,6.79647,6.89165,7.16135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.76951,5.77999,5.77999,5.76824,5.75281,5.74952,5.75144,5.73899,5.71588,5.73346,5.69844,5.75838,5.87547,5.95471,5.98822,6.02567,6.05391,6.05391,5.94435,5.84012,5.75331,5.72994,5.74205,5.74392,5.74392,5.81246,5.87394,5.95962,6.04617,6.09123,6.10756,6.11040,6.11040,6.10995,6.11623,6.11977,6.12626,6.13052,6.12931,6.13481,6.13481,6.18038,6.18807,6.15601,6.12633,6.11065,6.12536,6.13429,6.19114,6.26842,6.29942,6.31844,6.30788,6.35568,6.48874,6.48874,6.57451,6.57134,6.64258,6.64863,6.59779,6.51762,6.52786,6.52786,6.50048,6.49972,6.44620,6.35440,6.27902,6.24586,6.24586,6.28524,6.56476,6.66681,6.63146,6.53505,6.43515,6.33819,6.33819,6.31459,6.42123,6.43538,6.38036,6.30442,6.26561,6.24940,6.24940,6.18703,6.16801,6.14873,6.12250,6.09060,6.07092,6.07092,6.07625,6.26178,6.31821,6.23583,6.13744,6.14420,6.40255,6.40255,6.28354,6.21229,6.21484,6.24317,6.25791,6.25423,6.25423,6.24807,6.30931,6.44206,6.61306,6.64419,6.66075,6.61769,6.61769,6.54003,6.44794,6.44597,6.49811,6.58515,6.66313,6.67609,6.67609,6.53824,6.46106,6.39021,6.35399,6.35747,6.34539,6.34539,6.29450,6.34547,6.37443,6.38170,6.37450,6.36401,6.35399,6.35399,6.34327,6.33856,6.35175,6.36575,6.38294,6.39095,6.39000,6.39000,6.38306,6.36458,6.37601,6.38601,6.39601,6.40744,6.40744,6.40425,6.39448,6.38472,6.36848,6.34873,6.32322,6.28508,6.28508,6.29807,6.25661,6.24690,6.26655,6.30157,6.30181,6.26479,6.26479,6.24358,6.27132,6.25621,6.30251,6.36016,6.38926,6.38926,6.46789,6.67204,6.78024,6.87898,7.03406,7.34824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.77999,5.79317,5.79470,5.77895,5.75729,5.74952,5.75144,5.73899,5.71588,5.71588,5.71095,5.82907,5.89356,5.92202,5.95306,5.99617,6.02394,6.02394,5.93355,5.90546,5.81877,5.74474,5.72140,5.71308,5.71308,5.77257,5.92636,6.07480,6.17370,6.19897,6.20323,6.17641,6.17641,6.14701,6.11281,6.10954,6.11002,6.11003,6.10930,6.11482,6.11482,6.14172,6.13598,6.04880,6.07784,6.12011,6.19917,6.19917,6.28832,6.30516,6.28850,6.26663,6.25407,6.29437,6.40732,6.40732,6.52380,6.52622,6.64258,6.64863,6.59779,6.51762,6.42045,6.42045,6.38663,6.38656,6.36595,6.30783,6.25029,6.23977,6.23977,6.34654,6.60775,6.64881,6.59119,6.51397,6.41598,6.35504,6.35504,6.38675,6.42925,6.41986,6.37531,6.34149,6.31195,6.31195,6.28125,6.23315,6.19646,6.15601,6.11459,6.08562,6.07328,6.07328,6.11691,6.44705,6.49908,6.45996,6.44070,6.45113,6.47000,6.47000,6.35962,6.24591,6.23222,6.27012,6.28213,6.27374,6.27374,6.24807,6.30931,6.44206,6.61306,6.71642,6.72463,6.67946,6.67946,6.58351,6.43956,6.44032,6.50966,6.61932,6.69788,6.70781,6.70781,6.52507,6.43460,6.35278,6.32044,6.32100,6.30900,6.30900,6.28514,6.31827,6.34323,6.35794,6.35427,6.35026,6.34377,6.34377,6.34000,6.33928,6.34481,6.36224,6.37648,6.38672,6.37601,6.38744,6.37399,6.36184,6.37129,6.38648,6.39672,6.40049,6.40049,6.40000,6.39448,6.38472,6.36848,6.34873,6.32322,6.28508,6.28508,6.23661,6.22835,6.23338,6.26328,6.30207,6.30184,6.26481,6.26481,6.23953,6.24076,6.22804,6.27945,6.30957,6.34246,6.34246,6.41374,6.54543,6.69132,6.87308,7.11356,7.44497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.79317,5.79317,5.79470,5.77895,5.75729,5.74354,5.73403,5.72259,5.72215,5.72215,5.82162,5.89069,5.91213,5.91337,5.94328,5.97992,6.00345,6.00345,5.91763,5.91184,5.86661,5.79773,5.73139,5.68702,5.68702,5.68179,5.95968,6.17095,6.31749,6.36009,6.31197,6.22959,6.22959,6.14080,6.11681,6.10354,6.09331,6.08955,6.08930,6.08930,6.06955,6.05972,6.02822,6.02938,6.11208,6.22726,6.32836,6.32836,6.39273,6.29988,6.24967,6.21847,6.21748,6.25643,6.40732,6.40732,6.52380,6.52622,6.57550,6.54775,6.48970,6.44085,6.44085,6.38097,6.34143,6.29248,6.26174,6.25334,6.24593,6.27251,6.27251,6.37146,6.51713,6.51631,6.50363,6.43803,6.34995,6.34537,6.34537,6.35931,6.36847,6.35329,6.32831,6.30110,6.28452,6.28452,6.26371,6.18464,6.15710,6.13875,6.11178,6.08322,6.09244,6.10325,6.44849,6.54427,6.54779,6.52218,6.49818,6.47318,6.47318,6.43509,6.36377,6.31761,6.31470,6.32042,6.28213,6.27374,6.27374,6.26590,6.40791,6.53847,6.64544,6.70423,6.70954,6.67003,6.67003,6.47703,6.42532,6.43009,6.50520,6.62534,6.71749,6.71749,6.70768,6.43867,6.38295,6.35153,6.32057,6.30306,6.29402,6.29402,6.28257,6.30849,6.32697,6.33674,6.34122,6.33378,6.32954,6.32954,6.33624,6.33976,6.32978,6.33555,6.34530,6.36225,6.36225,6.37649,6.38494,6.37183,6.38127,6.39647,6.40743,6.40495,6.40495,6.39257,6.39448,6.38472,6.36848,6.34944,6.31697,6.27529,6.27529,6.21611,6.20906,6.20787,6.22732,6.25325,6.26868,6.26868,6.25873,6.23808,6.25246,6.26091,6.26146,6.23969,6.29911,6.29911,6.42297,6.61531,6.71840,6.90744,7.19356,7.51578,,,,,,,,,6.64810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.80246,5.80246,5.81165,5.78297,5.75131,5.72612,5.71978,5.71306,5.70858,5.70858,5.88008,5.92049,5.91975,5.92407,5.94774,5.97320,5.97320,5.99296,5.90547,5.91695,5.91850,5.87921,5.78974,5.70155,5.70155,5.66300,6.02529,6.26941,6.45052,6.47951,6.38589,6.28288,6.28288,6.15187,6.10916,6.09306,6.06954,6.07073,6.06593,6.06593,6.04156,6.02100,6.00467,6.01250,6.13017,6.30232,6.41193,6.41193,6.36317,6.19668,6.24967,6.21847,6.21748,6.25643,6.32518,6.32518,6.45359,6.49035,6.55479,6.51303,6.40633,6.34113,6.34113,6.32121,6.32379,6.25993,6.21784,6.23609,6.26653,6.30755,6.30755,6.42907,6.43649,6.42483,6.41219,6.35691,6.31350,6.31350,6.31603,6.30335,6.30248,6.27371,6.27207,6.26996,6.24877,6.24877,6.22398,6.14591,6.13427,6.10802,6.08587,6.08024,6.11899,6.11899,6.47003,6.55981,6.56278,6.52553,6.49777,6.47321,6.47321,6.43577,6.36377,6.31761,6.31470,6.32042,6.32139,6.30820,6.30820,6.28990,6.42737,6.53077,6.58749,6.63647,6.66732,6.65538,6.65538,6.44537,6.40085,6.41681,6.49640,6.61057,6.69034,6.69034,6.61547,6.33605,6.31272,6.31572,6.29779,6.28355,6.27259,6.27259,6.28528,6.30224,6.31649,6.32673,6.33049,6.33072,6.33072,6.32000,6.31377,6.30954,6.31003,6.30860,6.32035,6.34825,6.34825,6.37320,6.39047,6.38926,6.39551,6.40671,6.40743,6.40495,6.40495,6.39576,6.40119,6.39519,6.37919,6.35392,6.31097,6.25930,6.25930,6.18636,6.17212,6.17076,6.22056,6.28523,6.29756,6.29756,6.27702,6.28434,6.33876,6.36849,6.30787,6.28478,6.38579,6.38579,6.73469,6.82292,6.87634,7.03655,7.34748,,,7.65708,7.14670,6.91253,6.67886,6.60814,6.60222,6.62635,6.62635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.80246,5.80671,5.80592,5.78369,5.74579,5.70941,5.69931,5.69235,5.69410,5.69410,5.87513,5.90240,5.91105,5.93198,5.95198,5.97343,5.97343,5.98744,5.88428,5.90177,5.91791,5.92354,5.83416,5.72460,5.72460,5.80102,6.06108,6.32385,6.49911,6.52010,6.41347,6.41347,6.38796,6.12161,6.07246,6.05044,6.05985,6.09035,6.09875,6.09875,6.06119,5.99260,5.98115,5.98890,6.08106,6.23888,6.41193,6.41193,6.36317,6.19668,6.14998,6.17412,6.20879,6.25302,6.25302,6.30576,6.40380,6.45386,6.46914,6.44043,6.37184,6.30577,6.30577,6.28071,6.27064,6.20308,6.18558,6.22927,6.27446,6.31398,6.31398,6.37270,6.36313,6.36511,6.37819,6.37087,6.33623,6.33623,6.30227,6.24600,6.27163,6.25651,6.23885,6.23453,6.22547,6.22547,6.16498,6.14226,6.11755,6.09730,6.08209,6.08072,6.08072,6.12117,6.43241,6.51867,6.52764,6.50850,6.49777,6.47321,6.47321,6.43577,6.37535,6.37521,6.38184,6.36747,6.36044,6.34892,6.34892,6.34442,6.42014,6.46902,6.50912,6.55936,6.62059,6.62059,6.64816,6.42639,6.39035,6.42070,6.49702,6.58378,6.62327,6.62327,6.54049,6.27424,6.26414,6.26430,6.25956,6.26003,6.25929,6.25929,6.28224,6.29648,6.30601,6.31672,6.32048,6.32000,6.32000,6.32072,6.31096,6.29826,6.28284,6.27812,6.28964,6.32234,6.32234,6.37166,6.41021,6.38926,6.39551,6.40671,6.41191,6.39897,6.39897,6.38705,6.40839,6.40711,6.37888,6.32428,6.26885,6.26885,6.22484,6.16611,6.15762,6.16600,6.23421,6.29925,6.31262,6.31262,6.31721,6.39768,6.50217,6.53242,6.41533,6.33766,6.46941,6.46941,7.01302,7.10708,7.10786,7.24359,7.56460,7.77985,7.77985,7.88299,7.11252,6.78056,6.60368,6.55110,6.55102,6.59292,6.59292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.80671,5.80975,5.82405,5.79241,5.74004,5.68646,5.66693,5.67266,5.67266,5.70588,5.84431,5.86507,5.89880,5.94588,5.97436,5.98167,5.98167,5.98169,5.86029,5.87530,5.89729,5.87223,5.76526,5.68721,5.68721,5.81814,6.05818,6.31370,6.41964,6.48392,6.48768,6.48768,6.43126,6.12289,6.04856,6.01878,6.03538,6.07711,6.08856,6.08856,6.00835,5.97731,5.95181,5.98890,6.08106,6.23888,6.37294,6.37294,6.25795,6.13134,6.10958,6.14186,6.18880,6.24622,6.24622,6.30261,6.35421,6.35628,6.33578,6.34308,6.34356,6.28542,6.28542,6.27536,6.25891,6.21098,6.21389,6.25492,6.28366,6.28366,6.29649,6.31942,6.36143,6.38788,6.39670,6.40476,6.36686,6.36686,6.30330,6.23242,6.25441,6.25768,6.22154,6.19059,6.17307,6.17307,6.14923,6.12180,6.09612,6.08834,6.09478,6.10932,6.10932,6.14563,6.32034,6.51867,6.52764,6.50850,6.48802,6.46801,6.46801,6.44943,6.38416,6.39222,6.39686,6.37080,6.35857,6.35855,6.35855,6.39817,6.42175,6.44466,6.50007,6.57339,6.63308,6.63308,6.66916,6.50532,6.39085,6.40330,6.47105,6.54995,6.55639,6.55639,6.35117,6.26251,6.22421,6.21837,6.22556,6.23602,6.23602,6.24529,6.28200,6.30271,6.31718,6.32048,6.32000,6.32000,6.32000,6.32000,6.30825,6.29497,6.27154,6.25020,6.26467,6.32234,6.32234,6.40484,6.41021,6.41621,6.41973,6.42694,6.42638,6.42638,6.40368,6.36610,6.38914,6.38379,6.32350,6.25097,6.20991,6.20991,6.18756,6.16384,6.17933,6.21490,6.30326,6.35648,6.36641,6.36641,6.42641,6.55354,6.68798,6.71736,6.52606,6.42772,6.42772,6.61392,7.26465,7.37069,7.34913,7.71146,7.88354,7.93108,7.93108,7.86695,7.04965,6.73228,6.57155,6.51460,6.51604,6.56675,6.56675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
